,PM2.5,PM10,CO,NO2,SO2,O3,����,ѹǿ,��ˮ��,�¶�,ʪ��,time
239,92.0,185.0,1.0,85.0,18.0,148.0,0.3,1021.2,126.7,18.0,50.0,2018/11/24 16:00
240,92.0,172.0,0.9,88.0,18.0,138.0,0.3,1021.0,126.7,15.0,62.0,2018/11/24 17:00
241,119.0,214.0,1.1,70.0,22.0,148.0,0.2,1021.0,126.7,13.0,71.0,2018/11/24 18:00
242,98.0,184.0,0.9,45.0,17.0,118.0,0.2,1021.6,126.7,12.0,73.0,2018/11/24 19:00
243,103.0,200.0,0.8,46.0,16.0,112.0,0.3,1021.6,126.7,12.0,75.0,2018/11/24 20:00
244,112.0,206.0,0.8,97.0,17.0,108.0,0.2,1021.7,126.7,12.0,76.0,2018/11/24 21:00
245,124.0,243.0,0.9,52.0,17.0,100.0,0.2,1021.6,126.7,12.0,80.0,2018/11/24 22:00
246,119.0,230.0,0.8,61.0,17.0,93.0,0.1,1021.7,126.7,11.0,82.0,2018/11/24 23:00
247,127.0,234.0,0.8,54.0,16.0,86.0,0.2,1021.4,126.7,11.0,83.0,2018/11/25 0:00
248,139.0,269.0,0.9,76.0,17.0,90.0,0.3,1021.2,126.7,10.0,87.0,2018/11/25 1:00
249,144.0,275.0,0.9,92.0,16.0,82.0,0.3,1020.9,126.7,9.0,90.0,2018/11/25 2:00
250,148.0,282.0,0.9,88.0,16.0,80.0,0.2,1020.5,126.7,9.0,90.0,2018/11/25 3:00
251,164.0,341.0,0.8,92.0,17.0,78.0,0.1,1020.2,126.7,9.0,94.0,2018/11/25 4:00
252,179.0,360.0,0.9,93.0,16.0,86.0,0.4,1020.0,126.7,8.0,97.0,2018/11/25 5:00
253,182.0,353.0,0.8,97.0,17.0,82.0,0.2,1020.0,126.7,8.0,98.0,2018/11/25 6:00
254,176.0,364.0,0.9,89.0,19.0,80.0,0.3,1019.9,126.7,8.0,99.0,2018/11/25 7:00
255,164.0,334.0,0.9,38.0,18.0,88.0,0.2,1020.2,126.7,10.0,89.0,2018/11/25 8:00
256,158.0,309.0,1.0,38.0,18.0,101.0,0.4,1020.5,126.7,13.0,77.0,2018/11/25 9:00
257,168.0,312.0,1.0,54.0,19.0,118.0,0.6,1020.7,126.7,15.0,73.0,2018/11/25 10:00
258,156.0,280.0,1.0,82.0,17.0,131.0,0.1,1019.8,126.7,17.0,62.0,2018/11/25 11:00
259,136.0,237.0,0.9,66.0,16.0,82.0,0.9,1018.9,126.7,18.0,54.0,2018/11/25 12:00
260,97.0,169.0,0.9,35.0,16.0,121.0,0.2,1018.0,126.7,19.0,44.0,2018/11/25 13:00
261,104.0,185.0,0.9,45.0,14.0,122.0,0.4,1017.9,126.7,19.0,47.0,2018/11/25 14:00
262,96.0,176.0,0.8,58.0,15.0,111.0,0.4,1018.0,126.7,18.0,50.0,2018/11/25 15:00
263,98.0,174.0,0.8,53.0,15.0,105.0,0.1,1018.3,126.7,17.0,53.0,2018/11/25 16:00
264,108.0,208.0,0.9,72.0,16.0,79.0,0.2,1018.4,126.7,15.0,64.0,2018/11/25 17:00
265,126.0,236.0,0.9,61.0,17.0,126.0,0.1,1019.0,126.7,14.0,72.0,2018/11/25 18:00
266,160.0,286.0,0.9,55.0,17.0,129.0,0.2,1019.3,126.7,13.0,81.0,2018/11/25 19:00
267,164.0,308.0,0.9,83.0,18.0,123.0,0.3,1019.6,126.7,12.0,84.0,2018/11/25 20:00
268,171.0,328.0,0.9,35.0,18.0,113.0,0.3,1019.8,126.7,12.0,87.0,2018/11/25 21:00
269,181.0,352.0,1.1,31.0,17.0,99.0,0.2,1019.7,126.7,11.0,91.0,2018/11/25 22:00
270,190.0,382.0,1.1,93.0,20.0,86.0,0.2,1019.4,126.7,10.0,96.0,2018/11/25 23:00
271,180.0,362.0,1.1,57.0,22.0,81.0,0.2,1019.6,126.7,10.0,97.0,2018/11/26 0:00
272,184.0,358.0,1.0,38.0,19.0,81.0,0.2,1019.3,126.7,10.0,98.0,2018/11/26 1:00
273,176.0,345.0,1.1,71.0,20.0,82.0,0.3,1019.3,126.7,10.0,99.0,2018/11/26 2:00
274,168.0,335.0,1.0,86.0,17.0,79.0,0.2,1019.0,126.7,9.0,99.0,2018/11/26 3:00
275,164.0,315.0,1.0,78.0,19.0,73.0,0.3,1019.2,126.7,9.0,100.0,2018/11/26 4:00
276,168.0,340.0,0.8,82.0,17.0,73.0,0.3,1019.3,126.7,9.0,100.0,2018/11/26 5:00
277,160.0,308.0,0.9,81.0,17.0,73.0,0.2,1019.8,126.7,9.0,100.0,2018/11/26 6:00
278,164.0,319.0,0.9,88.0,22.0,81.0,0.5,1020.3,126.7,9.0,100.0,2018/11/26 7:00
279,161.0,313.0,1.0,30.0,21.0,84.0,0.4,1020.9,126.7,10.0,100.0,2018/11/26 8:00
280,176.0,348.0,0.9,96.0,17.0,90.0,1.0,1021.6,126.7,10.0,100.0,2018/11/26 9:00
281,144.0,304.0,0.9,35.0,17.0,91.0,0.6,1021.9,126.7,11.0,100.0,2018/11/26 10:00
282,140.0,275.0,0.9,40.0,17.0,98.0,0.7,1021.5,126.7,12.0,98.0,2018/11/26 11:00
283,127.0,250.0,0.9,93.0,17.0,103.0,0.5,1020.3,126.7,12.0,95.0,2018/11/26 12:00
284,122.0,262.0,0.9,90.0,17.0,115.0,0.8,1019.8,126.7,13.0,92.0,2018/11/26 13:00
285,130.0,261.0,1.0,48.0,17.0,111.0,0.1,1019.7,126.7,14.0,88.0,2018/11/26 14:00
286,147.0,291.0,1.0,64.0,18.0,119.0,0.4,1019.4,126.7,15.0,82.0,2018/11/26 15:00
287,158.0,313.0,1.0,83.0,17.0,125.0,0.6,1019.3,126.7,15.0,84.0,2018/11/26 16:00
288,164.0,323.0,0.9,74.0,18.0,114.0,0.1,1019.8,126.7,12.0,96.0,2018/11/26 17:00
289,178.0,362.0,1.1,40.0,20.0,92.0,0.2,1020.5,126.7,11.0,99.0,2018/11/26 18:00
290,180.0,382.0,1.2,80.0,29.0,90.0,0.2,1020.9,126.7,11.0,100.0,2018/11/26 19:00
291,183.0,386.0,1.2,85.0,25.0,84.0,0.3,1021.1,126.7,10.0,100.0,2018/11/26 20:00
292,174.0,371.0,1.1,90.0,31.0,107.0,0.7,1021.1,126.7,10.0,100.0,2018/11/26 21:00
293,129.0,254.0,1.0,39.0,18.0,97.0,0.6,1021.3,126.7,9.0,100.0,2018/11/26 22:00
294,121.0,257.0,0.9,60.0,17.0,97.0,1.0,1021.6,126.7,10.0,100.0,2018/11/26 23:00
295,101.0,189.0,0.9,86.0,16.0,92.0,0.6,1021.4,126.7,9.0,100.0,2018/11/27 0:00
296,93.0,204.0,0.9,78.0,17.0,88.0,0.6,1020.9,126.7,9.0,100.0,2018/11/27 1:00
297,88.0,176.0,0.9,93.0,16.0,90.0,0.8,1020.6,126.7,9.0,100.0,2018/11/27 2:00
298,78.0,158.0,0.9,65.0,16.0,84.0,0.5,1021.0,126.7,9.0,100.0,2018/11/27 3:00
299,89.0,182.0,0.8,61.0,17.0,83.0,0.5,1020.8,126.7,8.0,100.0,2018/11/27 4:00
300,90.0,182.0,0.8,56.0,16.0,86.0,0.2,1021.0,126.7,8.0,100.0,2018/11/27 5:00
301,96.0,191.0,0.8,63.0,16.0,85.0,0.5,1021.2,126.7,8.0,100.0,2018/11/27 6:00
302,92.0,195.0,0.8,62.0,17.0,84.0,0.9,1021.9,126.7,8.0,100.0,2018/11/27 7:00
303,89.0,182.0,0.9,78.0,17.0,85.0,1.1,1022.0,126.7,8.0,100.0,2018/11/27 8:00
304,89.0,187.0,0.9,85.0,17.0,86.0,0.5,1022.3,126.7,8.0,100.0,2018/11/27 9:00
305,92.0,184.0,0.9,93.0,18.0,95.0,0.4,1022.3,126.7,9.0,100.0,2018/11/27 10:00
306,96.0,185.0,0.9,91.0,19.0,111.0,0.8,1021.9,126.7,14.0,75.0,2018/11/27 11:00
307,92.0,171.0,1.1,50.0,19.0,121.0,0.6,1021.0,126.7,16.0,68.0,2018/11/27 12:00
308,95.0,180.0,1.2,95.0,18.0,135.0,0.7,1020.3,126.7,19.0,53.0,2018/11/27 13:00
309,103.0,187.0,1.2,48.0,17.0,115.0,0.9,1019.8,126.7,19.0,50.0,2018/11/27 14:00
310,100.0,184.0,1.2,95.0,16.0,66.0,0.6,1019.6,126.7,19.0,50.0,2018/11/27 15:00
311,94.0,167.0,1.1,87.0,18.0,117.0,0.2,1019.4,126.7,19.0,49.0,2018/11/27 16:00
312,123.0,224.0,1.3,82.0,21.0,121.0,0.3,1019.6,126.7,14.0,74.0,2018/11/27 17:00
313,143.0,260.0,0.5,35.0,47.0,135.0,0.2,1020.1,126.7,13.0,82.0,2018/11/27 18:00
314,138.0,247.0,0.7,89.0,58.0,91.0,0.1,1020.6,126.7,12.0,88.0,2018/11/27 19:00
315,127.0,247.0,1.0,72.0,32.0,115.0,0.3,1020.7,126.7,11.0,93.0,2018/11/27 20:00
316,137.0,252.0,1.4,52.0,22.0,100.0,0.3,1020.5,126.7,10.0,96.0,2018/11/27 21:00
317,124.0,236.0,1.3,35.0,71.0,86.0,0.1,1020.8,126.7,10.0,96.0,2018/11/27 22:00
318,112.0,217.0,1.2,92.0,30.0,92.0,0.5,1020.5,126.7,9.0,95.0,2018/11/27 23:00
319,128.0,256.0,1.1,49.0,19.0,88.0,0.1,1020.6,126.7,9.0,96.0,2018/11/28 0:00
320,124.0,226.0,1.0,92.0,23.0,78.0,0.2,1020.4,126.7,8.0,96.0,2018/11/28 1:00
321,120.0,237.0,1.1,87.0,22.0,82.0,0.2,1020.3,126.7,8.0,98.0,2018/11/28 2:00
322,140.0,257.0,1.0,99.0,16.0,80.0,0.2,1019.9,126.7,8.0,98.0,2018/11/28 3:00
323,136.0,260.0,0.9,85.0,17.0,76.0,0.1,1019.8,126.7,8.0,99.0,2018/11/28 4:00
324,152.0,296.0,0.9,84.0,16.0,76.0,0.1,1019.7,126.7,7.0,99.0,2018/11/28 5:00
325,156.0,309.0,0.9,76.0,17.0,72.0,0.1,1019.7,126.7,7.0,100.0,2018/11/28 6:00
326,182.0,366.0,1.0,87.0,18.0,79.0,0.4,1020.0,126.7,8.0,100.0,2018/11/28 7:00
327,184.0,360.0,1.1,60.0,30.0,96.0,1.0,1021.0,126.7,8.0,99.0,2018/11/28 8:00
328,192.0,406.0,1.1,81.0,20.0,105.0,1.4,1021.3,126.7,9.0,100.0,2018/11/28 9:00
329,191.0,388.0,1.2,93.0,20.0,105.0,0.2,1021.8,126.7,9.0,93.0,2018/11/28 10:00
330,138.0,261.0,1.1,61.0,19.0,120.0,1.8,1021.1,126.7,11.0,81.0,2018/11/28 11:00
331,129.0,252.0,1.2,62.0,19.0,128.0,1.0,1020.2,126.7,14.0,72.0,2018/11/28 12:00
332,122.0,231.0,1.1,96.0,19.0,123.0,0.1,1019.8,126.7,12.0,77.0,2018/11/28 18:00
333,116.0,227.0,1.1,43.0,20.0,89.0,0.2,1020.6,126.7,11.0,83.0,2018/11/28 19:00
334,130.0,252.0,1.1,52.0,19.0,105.0,0.3,1021.1,126.7,11.0,84.0,2018/11/28 20:00
335,136.0,265.0,1.1,96.0,19.0,81.0,0.3,1021.4,126.7,10.0,89.0,2018/11/28 21:00
336,142.0,291.0,1.1,97.0,20.0,92.0,0.5,1021.1,126.7,10.0,89.0,2018/11/28 22:00
337,152.0,325.0,1.1,82.0,21.0,87.0,0.3,1020.9,126.7,9.0,93.0,2018/11/28 23:00
338,172.0,341.0,1.0,58.0,18.0,100.0,0.3,1020.9,126.7,9.0,91.0,2018/11/29 0:00
339,177.0,351.0,1.1,46.0,19.0,92.0,0.3,1020.7,126.7,9.0,93.0,2018/11/29 1:00
340,174.0,358.0,1.0,100.0,19.0,79.0,0.1,1020.8,126.7,8.0,96.0,2018/11/29 2:00
341,176.0,347.0,1.2,99.0,20.0,81.0,0.2,1021.0,126.7,8.0,98.0,2018/11/29 3:00
342,165.0,335.0,1.0,94.0,19.0,79.0,0.3,1021.0,126.7,8.0,99.0,2018/11/29 4:00
343,157.0,327.0,1.0,83.0,18.0,73.0,0.1,1021.3,126.7,8.0,99.0,2018/11/29 5:00
344,144.0,295.0,0.9,83.0,17.0,73.0,0.2,1021.3,126.7,7.0,99.0,2018/11/29 6:00
345,163.0,319.0,1.0,72.0,21.0,85.0,0.4,1022.3,126.7,8.0,99.0,2018/11/29 7:00
346,169.0,341.0,1.0,59.0,20.0,94.0,0.4,1022.8,126.7,10.0,89.0,2018/11/29 8:00
347,172.0,331.0,1.1,51.0,21.0,108.0,0.6,1023.8,126.7,13.0,74.0,2018/11/29 9:00
348,168.0,327.0,1.0,46.0,18.0,114.0,0.5,1023.7,126.7,14.0,69.0,2018/11/29 10:00
349,156.0,288.0,1.2,81.0,18.0,125.0,0.7,1023.5,126.7,17.0,58.0,2018/11/29 11:00
350,96.0,178.0,0.9,81.0,15.0,75.0,0.3,1021.3,126.7,21.0,43.0,2018/11/29 14:00
351,90.0,174.0,1.0,74.0,16.0,80.0,0.3,1021.1,126.7,20.0,43.0,2018/11/29 15:00
352,199.0,384.0,1.4,66.0,19.0,99.0,0.6,1021.6,126.7,18.0,60.0,2018/11/29 16:00
353,164.0,310.0,1.1,70.0,18.0,145.0,0.3,1022.0,126.7,15.0,74.0,2018/11/29 17:00
354,164.0,309.0,1.1,83.0,17.0,118.0,0.4,1022.6,126.7,13.0,81.0,2018/11/29 18:00
355,167.0,323.0,1.0,62.0,20.0,108.0,0.9,1023.1,126.7,11.0,87.0,2018/11/29 19:00
356,156.0,318.0,1.0,32.0,17.0,98.0,0.3,1023.1,126.7,10.0,92.0,2018/11/29 20:00
357,137.0,309.0,0.9,87.0,17.0,96.0,0.6,1023.2,126.7,10.0,95.0,2018/11/29 21:00
358,132.0,297.0,0.9,97.0,17.0,89.0,0.5,1023.5,126.7,10.0,93.0,2018/11/29 22:00
359,139.0,284.0,0.8,96.0,16.0,90.0,0.1,1023.3,126.7,10.0,93.0,2018/11/29 23:00
360,146.0,309.0,0.9,95.0,16.0,88.0,0.9,1023.6,126.7,10.0,93.0,2018/11/30 0:00
361,143.0,304.0,0.8,96.0,17.0,89.0,0.4,1023.0,126.7,10.0,92.0,2018/11/30 1:00
362,141.0,314.0,0.9,92.0,17.0,86.0,0.2,1023.0,126.7,9.0,94.0,2018/11/30 2:00
363,148.0,323.0,0.9,90.0,16.0,83.0,0.3,1022.9,126.7,9.0,94.0,2018/11/30 3:00
364,145.0,310.0,0.9,90.0,16.0,83.0,0.7,1022.2,126.7,9.0,95.0,2018/11/30 4:00
365,146.0,310.0,0.8,72.0,17.0,82.0,0.7,1022.0,126.7,9.0,95.0,2018/11/30 5:00
366,149.0,310.0,0.8,79.0,16.0,83.0,0.6,1022.4,126.7,9.0,93.0,2018/11/30 6:00
367,157.0,353.0,0.9,89.0,17.0,84.0,0.6,1022.6,126.7,9.0,93.0,2018/11/30 7:00
368,144.0,319.0,0.8,84.0,17.0,82.0,1.2,1022.9,126.7,10.0,93.0,2018/11/30 8:00
369,143.0,313.0,0.9,84.0,17.0,82.0,0.5,1023.3,126.7,10.0,90.0,2018/11/30 9:00
370,136.0,312.0,0.9,80.0,17.0,85.0,0.7,1023.3,126.7,11.0,88.0,2018/11/30 10:00
371,127.0,265.0,0.9,78.0,16.0,93.0,1.5,1022.6,126.7,13.0,78.0,2018/11/30 11:00
372,124.0,253.0,0.9,75.0,17.0,105.0,0.6,1021.6,126.7,15.0,73.0,2018/11/30 12:00
373,128.0,257.0,0.9,67.0,16.0,45.0,1.2,1020.3,126.7,17.0,66.0,2018/11/30 13:00
374,139.0,271.0,1.0,75.0,16.0,45.0,0.4,1019.8,126.7,16.0,69.0,2018/11/30 14:00
375,144.0,296.0,1.0,86.0,16.0,46.0,0.6,1019.4,126.7,16.0,70.0,2018/11/30 15:00
376,152.0,331.0,1.0,89.0,18.0,100.0,1.0,1019.5,126.7,15.0,74.0,2018/11/30 16:00
377,162.0,331.0,1.0,92.0,17.0,119.0,0.1,1019.5,126.7,14.0,79.0,2018/11/30 17:00
378,180.0,361.0,1.0,74.0,20.0,125.0,0.3,1019.4,126.7,13.0,84.0,2018/11/30 18:00
379,180.0,366.0,1.1,75.0,22.0,115.0,0.1,1019.5,126.7,13.0,88.0,2018/11/30 19:00
380,192.0,388.0,1.3,35.0,22.0,118.0,0.2,1019.9,126.7,12.0,91.0,2018/11/30 20:00
381,88.0,170.0,0.8,78.0,17.0,92.0,0.3,1019.5,126.7,15.0,84.0,2018/12/1 12:00
382,75.0,149.0,0.8,64.0,16.0,87.0,1.1,1018.7,126.7,16.0,80.0,2018/12/1 13:00
383,73.0,131.0,0.8,75.0,15.0,101.0,0.9,1017.9,126.7,17.0,78.0,2018/12/1 14:00
384,88.0,172.0,0.8,92.0,16.0,105.0,0.6,1017.6,126.7,16.0,79.0,2018/12/1 15:00
385,91.0,175.0,0.8,87.0,16.0,105.0,0.8,1017.4,126.7,16.0,81.0,2018/12/1 16:00
386,91.0,166.0,0.8,43.0,17.0,112.0,0.5,1018.0,126.7,15.0,86.0,2018/12/1 17:00
387,89.0,176.0,0.8,89.0,17.0,110.0,0.5,1018.7,126.7,14.0,90.0,2018/12/1 18:00
388,103.0,187.0,0.8,100.0,17.0,90.0,0.6,1013.3,128.0,14.0,96.0,2018/12/1 19:00
389,107.0,195.0,0.8,92.0,16.0,84.0,0.7,1013.7,128.0,14.0,96.0,2018/12/1 20:00
390,96.0,174.0,0.8,90.0,17.0,83.0,0.8,1014.1,128.0,14.0,96.0,2018/12/1 21:00
391,98.0,179.0,0.8,84.0,16.0,83.0,0.5,1014.4,128.0,14.0,96.0,2018/12/1 22:00
392,100.0,187.0,0.8,91.0,17.0,85.0,0.4,1014.4,128.0,14.0,96.0,2018/12/1 23:00
393,107.0,193.0,0.8,86.0,18.0,81.0,0.3,1014.3,128.0,14.0,96.0,2018/12/2 0:00
394,105.0,193.0,0.9,90.0,18.0,85.0,0.4,1014.5,128.1,14.0,96.0,2018/12/2 1:00
395,112.0,219.0,0.8,96.0,18.0,84.0,0.4,1014.8,131.0,14.0,97.0,2018/12/2 2:00
396,113.0,221.0,0.9,85.0,17.0,84.0,0.4,1014.5,131.5,14.0,99.0,2018/12/2 3:00
397,129.0,262.0,0.8,69.0,16.0,76.0,0.3,1014.5,131.5,14.0,98.0,2018/12/2 4:00
398,144.0,296.0,0.8,77.0,17.0,79.0,0.3,1014.2,131.5,14.0,98.0,2018/12/2 5:00
399,133.0,269.0,0.9,83.0,17.0,82.0,0.7,1014.9,131.5,14.0,98.0,2018/12/2 6:00
400,139.0,274.0,0.9,77.0,18.0,79.0,0.2,1014.3,131.5,14.0,99.0,2018/12/2 7:00
401,139.0,273.0,0.9,87.0,18.0,84.0,0.6,1014.8,131.5,15.0,95.0,2018/12/2 8:00
402,142.0,302.0,0.9,90.0,18.0,85.0,0.9,1015.3,131.5,15.0,94.0,2018/12/2 9:00
403,168.0,338.0,0.9,90.0,19.0,87.0,1.0,1015.4,131.6,15.0,95.0,2018/12/2 10:00
404,154.0,323.0,0.9,86.0,19.0,85.0,0.8,1015.5,131.6,14.0,93.0,2018/12/2 11:00
405,146.0,274.0,0.9,83.0,18.0,83.0,0.5,1014.8,131.6,15.0,93.0,2018/12/2 12:00
406,145.0,301.0,0.8,76.0,16.0,82.0,0.2,1014.2,131.6,15.0,94.0,2018/12/2 13:00
407,116.0,252.0,0.7,77.0,16.0,84.0,0.7,1013.0,131.6,14.0,94.0,2018/12/2 14:00
408,113.0,241.0,0.8,77.0,16.0,82.0,0.8,1013.0,131.6,14.0,94.0,2018/12/2 15:00
409,125.0,236.0,0.8,77.0,16.0,82.0,0.5,1013.0,131.6,15.0,93.0,2018/12/2 16:00
410,118.0,241.0,0.8,79.0,16.0,83.0,0.2,1013.3,133.8,14.0,98.0,2018/12/2 17:00
411,127.0,263.0,0.8,91.0,17.0,85.0,0.1,1013.8,133.8,14.0,99.0,2018/12/2 18:00
412,131.0,254.0,0.9,75.0,18.0,82.0,0.5,1013.9,134.5,14.0,99.0,2018/12/2 19:00
413,98.0,187.0,0.8,87.0,17.0,83.0,0.1,1014.4,134.7,14.0,100.0,2018/12/2 20:00
414,103.0,184.0,0.8,76.0,16.0,78.0,0.9,1013.9,135.6,14.0,100.0,2018/12/2 21:00
415,60.0,113.0,0.8,74.0,16.0,80.0,0.4,1014.4,141.8,14.0,100.0,2018/12/2 22:00
416,39.0,76.0,0.8,68.0,17.0,79.0,0.3,1015.5,153.0,13.0,100.0,2018/12/2 23:00
417,36.0,70.0,0.7,63.0,17.0,74.0,0.2,1015.4,155.1,13.0,100.0,2018/12/3 0:00
418,40.0,78.0,0.8,63.0,16.0,77.0,0.4,1016.0,155.1,13.0,99.0,2018/12/3 1:00
419,32.0,62.0,1.1,76.0,19.0,81.0,1.5,1016.5,155.1,12.0,96.0,2018/12/3 2:00
420,32.0,61.0,0.9,63.0,17.0,74.0,1.0,1017.8,155.1,11.0,94.0,2018/12/3 3:00
421,28.0,46.0,0.7,45.0,16.0,73.0,2.1,1018.7,155.1,10.0,95.0,2018/12/3 4:00
422,38.0,72.0,0.7,45.0,16.0,74.0,0.8,1019.2,155.1,10.0,96.0,2018/12/3 5:00
423,40.0,81.0,0.7,49.0,14.0,76.0,0.7,1020.5,155.2,9.0,96.0,2018/12/3 6:00
424,40.0,78.0,0.7,54.0,16.0,79.0,0.7,1022.0,157.1,9.0,97.0,2018/12/3 7:00
425,40.0,80.0,0.7,60.0,16.0,81.0,1.1,1022.4,157.1,9.0,98.0,2018/12/3 8:00
426,48.0,104.0,0.6,57.0,16.0,80.0,1.9,1023.2,157.1,9.0,95.0,2018/12/3 9:00
427,56.0,113.0,0.7,54.0,15.0,79.0,1.1,1024.0,157.1,9.0,93.0,2018/12/3 10:00
428,38.0,76.0,0.6,42.0,14.0,41.0,1.8,1023.9,157.1,9.0,84.0,2018/12/3 11:00
429,55.0,113.0,0.6,51.0,15.0,81.0,1.3,1023.3,157.1,9.0,87.0,2018/12/3 12:00
430,39.0,81.0,0.6,60.0,15.0,83.0,0.2,1023.3,157.1,9.0,84.0,2018/12/3 13:00
431,35.0,68.0,0.6,48.0,15.0,80.0,0.7,1022.8,157.2,8.0,83.0,2018/12/3 14:00
432,34.0,74.0,0.6,54.0,15.0,79.0,0.3,1023.1,157.4,8.0,85.0,2018/12/3 15:00
433,31.0,61.0,0.6,67.0,16.0,83.0,1.1,1023.8,157.5,9.0,84.0,2018/12/3 16:00
434,34.0,68.0,0.7,70.0,16.0,83.0,1.0,1024.4,157.5,9.0,82.0,2018/12/3 17:00
435,34.0,66.0,0.6,57.0,16.0,79.0,0.3,1025.1,158.2,8.0,84.0,2018/12/3 18:00
436,43.0,88.0,0.6,59.0,15.0,85.0,1.3,1026.0,158.3,9.0,81.0,2018/12/3 19:00
437,29.0,62.0,0.6,48.0,15.0,50.0,1.1,1026.0,158.3,9.0,78.0,2018/12/3 20:00
438,35.0,68.0,0.6,60.0,15.0,82.0,1.2,1026.4,158.3,9.0,81.0,2018/12/3 21:00
439,28.0,50.0,0.6,48.0,15.0,58.0,0.4,1026.7,158.3,9.0,77.0,2018/12/3 22:00
440,22.0,39.0,0.6,52.0,16.0,81.0,0.7,1026.3,158.3,8.0,78.0,2018/12/3 23:00
441,20.0,36.0,0.6,49.0,15.0,68.0,1.7,1025.9,158.3,8.0,76.0,2018/12/4 0:00
442,17.0,29.0,0.5,44.0,15.0,40.0,1.0,1026.0,158.3,8.0,74.0,2018/12/4 1:00
443,19.0,36.0,0.6,41.0,15.0,40.0,0.7,1026.0,158.3,8.0,73.0,2018/12/4 2:00
444,17.0,33.0,0.6,40.0,16.0,43.0,1.2,1025.3,158.3,8.0,73.0,2018/12/4 3:00
445,18.0,35.0,0.5,42.0,12.0,39.0,0.3,1024.8,158.3,8.0,75.0,2018/12/4 4:00
446,19.0,39.0,0.6,47.0,14.0,78.0,0.7,1024.6,158.3,8.0,75.0,2018/12/4 5:00
447,22.0,45.0,0.6,51.0,16.0,82.0,1.5,1024.4,158.3,8.0,76.0,2018/12/4 6:00
448,20.0,42.0,0.6,58.0,15.0,83.0,0.5,1025.0,158.3,8.0,75.0,2018/12/4 7:00
449,20.0,42.0,0.6,57.0,15.0,83.0,0.4,1024.8,158.3,9.0,76.0,2018/12/4 8:00
450,20.0,37.0,0.6,54.0,15.0,84.0,1.3,1024.3,158.3,9.0,73.0,2018/12/4 9:00
451,14.0,26.0,0.6,46.0,15.0,45.0,2.2,1023.7,158.4,10.0,65.0,2018/12/4 10:00
452,20.0,36.0,0.6,46.0,15.0,42.0,0.7,1022.7,158.4,10.0,69.0,2018/12/4 11:00
453,20.0,46.0,0.6,49.0,15.0,41.0,0.3,1021.7,158.4,10.0,68.0,2018/12/4 12:00
454,18.0,33.0,0.7,51.0,15.0,71.0,0.3,1021.1,158.4,10.0,69.0,2018/12/4 13:00
455,21.0,45.0,0.6,61.0,15.0,87.0,1.5,1019.9,158.4,10.0,70.0,2018/12/4 14:00
456,28.0,52.0,0.6,60.0,15.0,86.0,1.3,1017.7,158.4,10.0,71.0,2018/12/4 15:00
457,33.0,63.0,0.6,67.0,15.0,88.0,0.6,1017.8,158.4,10.0,74.0,2018/12/4 16:00
458,35.0,70.0,0.6,76.0,15.0,86.0,0.7,1017.4,158.9,9.0,82.0,2018/12/4 17:00
459,39.0,75.0,0.7,88.0,15.0,87.0,0.7,1017.9,160.8,9.0,91.0,2018/12/4 18:00
460,44.0,88.0,0.7,82.0,15.0,88.0,0.8,1018.0,167.9,8.0,95.0,2018/12/4 19:00
461,42.0,83.0,0.6,80.0,17.0,85.0,1.1,1018.5,171.6,8.0,96.0,2018/12/4 20:00
462,37.0,71.0,0.6,63.0,15.0,81.0,1.1,1018.8,175.0,8.0,97.0,2018/12/4 21:00
463,32.0,58.0,0.6,56.0,15.0,85.0,1.6,1019.4,179.4,8.0,96.0,2018/12/4 22:00
464,21.0,40.0,0.6,43.0,14.0,41.0,0.8,1019.8,182.0,8.0,96.0,2018/12/4 23:00
465,20.0,35.0,0.6,43.0,14.0,43.0,2.7,1019.9,182.4,8.0,96.0,2018/12/5 0:00
466,16.0,26.0,0.5,41.0,15.0,45.0,0.9,1019.7,183.3,7.0,95.0,2018/12/5 1:00
467,22.0,39.0,0.6,42.0,15.0,42.0,1.8,1020.7,184.0,7.0,95.0,2018/12/5 2:00
468,15.0,26.0,0.6,34.0,15.0,51.0,2.5,1020.7,186.1,7.0,95.0,2018/12/5 3:00
469,16.0,26.0,0.6,41.0,15.0,45.0,0.5,1021.0,187.2,7.0,94.0,2018/12/5 4:00
470,16.0,29.0,0.6,38.0,14.0,43.0,0.7,1021.7,187.3,7.0,93.0,2018/12/5 5:00
471,20.0,36.0,0.5,38.0,15.0,43.0,1.0,1022.6,187.3,7.0,91.0,2018/12/5 6:00
472,18.0,29.0,0.6,48.0,15.0,61.0,1.5,1023.1,187.3,7.0,96.0,2018/12/5 7:00
473,20.0,36.0,0.6,53.0,15.0,61.0,0.4,1024.2,187.3,7.0,94.0,2018/12/5 8:00
474,25.0,45.0,0.6,49.0,15.0,55.0,0.8,1024.3,187.3,7.0,91.0,2018/12/5 9:00
475,27.0,45.0,0.6,57.0,15.0,83.0,1.3,1025.1,187.3,7.0,94.0,2018/12/5 10:00
476,27.0,44.0,0.6,66.0,15.0,85.0,1.0,1025.1,187.3,7.0,92.0,2018/12/5 11:00
477,40.0,81.0,0.6,53.0,16.0,81.0,1.1,1024.7,187.3,7.0,93.0,2018/12/5 12:00
478,48.0,102.0,0.6,60.0,15.0,81.0,0.3,1024.2,187.3,7.0,89.0,2018/12/5 13:00
